PUBCHEM_CID,Actual,Predicted,Dataset
3793,-2.664207931,-2.2519739516155983,lgFu_train
3817,-2.0,-1.8404773104075898,lgFu_train
3821,-0.169853759,-0.30257228419143345,lgFu_train
3826,-1.795880017,-1.0499933989432204,lgFu_train
3827,-0.698970004,-0.9093341713039353,lgFu_train
3877,-0.062983893,-0.04569797773612565,lgFu_train
3878,-0.350338985,-0.5993943437064527,lgFu_train
3889,-0.366531544,-0.7205391770074971,lgFu_train
3899,-2.0,-1.68365698551702,lgFu_train
3902,-0.397940009,-0.9170196408338305,lgFu_train
3913,-0.110698297,-0.7102540704610216,lgFu_train
3915,-0.346787489,-0.9247323415296121,lgFu_train
3918,-0.221848742,-0.42517050701995157,lgFu_train
3932,-2.397940009,-1.7988828798297494,lgFu_train
3938,-0.522878738,-0.5391621571753243,lgFu_train
3947,-2.0,-1.9051098309263264,lgFu_train
3948,-0.145086978,-0.29704900085212815,lgFu_train
3955,-1.328000466,-1.1561567879372474,lgFu_train
3956,-0.124938737,-0.3149155218536159,lgFu_train
3957,-1.702458332,-1.8921588180782276,lgFu_train
3981,-1.0,-0.7158077643098062,lgFu_train
4004,-1.132237975,-1.0315558028764735,lgFu_train
4011,-0.920818754,-0.6497770488339182,lgFu_train
4031,-0.602059991,-1.0593793403798186,lgFu_train
4037,-2.0,-2.1325703180519424,lgFu_train
4044,-2.0,-1.8160133309218,lgFu_train
4047,-0.455931962,-0.7677026838829781,lgFu_train
4053,-0.886056648,-0.5889667269235235,lgFu_train
4060,-0.221848742,-0.36855467082204235,lgFu_train
4064,-0.022276396,-0.05474771302243307,lgFu_train
4066,-1.0,-1.4882869154254859,lgFu_train
4075,-0.366531544,-0.2904743945545671,lgFu_train
4076,-0.070581069,-0.269854878892512,lgFu_train
4078,-1.11463878,-1.2143890884734954,lgFu_train
4080,-1.698970004,-2.0280495213618606,lgFu_train
4087,-0.259637311,-0.06666461355192235,lgFu_train
4091,0.0,-0.1428605974123716,lgFu_train
4095,-0.795880017,-0.7698108558744936,lgFu_train
4100,-0.346787491,-0.29574926425103365,lgFu_train
4101,-0.453457337,-0.31283722204808206,lgFu_train
4103,-0.323306394,-0.28650376772346975,lgFu_train
4109,-0.145086978,-0.2997669906187997,lgFu_train
4114,-1.036623047,-1.4204829028002703,lgFu_train
4115,-2.008773924,-2.6483260467885303,lgFu_train
4130,-1.605767273,-2.299312287054126,lgFu_train
4133,-0.970616222,-0.509675520797827,lgFu_train
4139,-0.420216403,-0.5909872465759826,lgFu_train
4140,-0.18708665,-0.4553644575679959,lgFu_train
4158,-0.122340757,-0.3358015213782867,lgFu_train
4162,-0.397940003,-0.24304058142447632,lgFu_train
4163,-0.468521083,-0.5012004983978968,lgFu_train
4168,-0.15490196,-0.21016438672290289,lgFu_train
4169,-0.750663017,-0.950895641170276,lgFu_train
4170,-1.301029996,-1.294682561914414,lgFu_train
4171,-0.055517328,-0.30770118938085345,lgFu_train
4173,-0.096910013,-0.09123229781965811,lgFu_train
4184,-0.978810701,-0.7545257396585019,lgFu_train
4189,-1.301029987,-2.013411880963792,lgFu_train
4192,-1.408935393,-1.0857046906843915,lgFu_train
4196,-2.280136336,-2.1575008585078885,lgFu_train
4205,-0.823908741,-0.6424358583569779,lgFu_train
4235,-0.113509275,-0.36340974615013455,lgFu_train
4236,-0.397940003,-0.5654326766430903,lgFu_train
4240,-2.638272164,-2.210668811308701,lgFu_train
4260,-0.130768277,-0.4215647697561942,lgFu_train
4271,-1.522878745,-1.0092168152281724,lgFu_train
4284,-0.447957823,-0.4778895563809283,lgFu_train
4409,-2.0,-1.6586205462094101,lgFu_train
4417,-1.0,-0.8137404117908166,lgFu_train
4419,-0.204989441,-0.3713348097764336,lgFu_train
4422,-0.191563947,-0.5029391858700484,lgFu_train
